Year,Scenario,ImportCost_EURperMWh,ImportCost_EURperKgH2,Country,EuropeanOffshoreSupply_TWh,GrossExport_TWh,GrossImport_TWh,NetExport_TWh,SupplierCarbonContribution_Mt
2050,Outside option 69 EUR/MWh,69,2.299977,PT,0,0,23.93,-23.93,8.88178419700125e-16
2050,Outside option 69 EUR/MWh,69,2.299977,ES,0,0,107.58,-107.58,0
2050,Outside option 69 EUR/MWh,69,2.299977,SE,0,0,26.46,-26.46,0
2050,Outside option 69 EUR/MWh,69,2.299977,GB,263.021022175418,162.141022175418,0,162.141022175418,54.0333288357456
2050,Outside option 69 EUR/MWh,69,2.299977,ITN,62.3290626599984,62.3290626599984,0,62.3290626599984,20.8575594421255
2030,Outside option 70 EUR/MWh,70,2.33331,BE,0,0,17.86,-17.86,0
2030,Outside option 70 EUR/MWh,70,2.33331,DK,19.7180828301285,16.8720534387836,0,16.8720534387836,3.85150658087914
2030,Outside option 70 EUR/MWh,70,2.33331,FR,0,0,30.92,-30.92,0
2030,Outside option 70 EUR/MWh,70,2.33331,DE,0,0,60.97,-60.97,0
2030,Outside option 70 EUR/MWh,70,2.33331,IE,1.36,0,0,0,0.26928
2030,Outside option 70 EUR/MWh,70,2.33331,NL,6.57270285310302,0,18.457297146897,-18.457297146897,1.3013951649144
2030,Outside option 70 EUR/MWh,70,2.33331,NO,0,0,5.23,-5.23,0
2030,Outside option 70 EUR/MWh,70,2.33331,PT,0,0,6.11,-6.11,0
2030,Outside option 70 EUR/MWh,70,2.33331,ES,0,0,27.65,-27.65,0
2030,Outside option 70 EUR/MWh,70,2.33331,SE,0,0,7.86,-7.86,0
2030,Outside option 70 EUR/MWh,70,2.33331,GB,9.04546434587281,0,15.7745356541272,-15.7745356541272,1.79100194048282
2030,Outside option 70 EUR/MWh,70,2.33331,ITN,173.959779362241,173.959779362241,0,173.959779362241,35.8006401500408
2040,Outside option 70 EUR/MWh,70,2.33331,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 70 EUR/MWh,70,2.33331,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 70 EUR/MWh,70,2.33331,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 70 EUR/MWh,70,2.33331,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 70 EUR/MWh,70,2.33331,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 70 EUR/MWh,70,2.33331,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 70 EUR/MWh,70,2.33331,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 70 EUR/MWh,70,2.33331,PT,0,0,17.32,-17.32,0
2040,Outside option 70 EUR/MWh,70,2.33331,ES,0,0,79.74,-79.74,0
2040,Outside option 70 EUR/MWh,70,2.33331,SE,0,0,20.65,-20.65,0
2040,Outside option 70 EUR/MWh,70,2.33331,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 70 EUR/MWh,70,2.33331,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 70 EUR/MWh,70,2.33331,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 70 EUR/MWh,70,2.33331,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 70 EUR/MWh,70,2.33331,FR,0,0,118.415972078818,-118.415972078818,0
2050,Outside option 70 EUR/MWh,70,2.33331,DE,0,0,247.206177539266,-247.206177539266,0
2050,Outside option 70 EUR/MWh,70,2.33331,IE,169.753944946969,161.336672820197,0,161.336672820197,33.0000012183989
2050,Outside option 70 EUR/MWh,70,2.33331,NL,133.65761264224,35.1368041768933,3.89919153465354,31.2376126422398,28.2787029326793
2050,Outside option 70 EUR/MWh,70,2.33331,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 70 EUR/MWh,70,2.33331,PT,0,0,23.93,-23.93,8.88178419700125e-16
2050,Outside option 70 EUR/MWh,70,2.33331,ES,0,0,107.58,-107.58,0
2050,Outside option 70 EUR/MWh,70,2.33331,SE,0,0,26.46,-26.46,0
2050,Outside option 70 EUR/MWh,70,2.33331,GB,263.021022175418,162.141022175418,0,162.141022175418,54.0333288357456
2050,Outside option 70 EUR/MWh,70,2.33331,ITN,62.3290626599984,62.3290626599984,0,62.3290626599984,20.8575594421255
2030,Outside option 71 EUR/MWh,71,2.366643,BE,0,0,17.86,-17.86,0
2030,Outside option 71 EUR/MWh,71,2.366643,DK,30.0257734863445,27.0196948062551,0,27.0196948062551,5.86073957163852
2030,Outside option 71 EUR/MWh,71,2.366643,FR,0,0,30.92,-30.92,0
2030,Outside option 71 EUR/MWh,71,2.366643,DE,0,0,60.97,-60.97,0
2030,Outside option 71 EUR/MWh,71,2.366643,IE,6.58410433113668,5.14409542413915,0,5.14409542413915,1.28781089397955
2030,Outside option 71 EUR/MWh,71,2.366643,NL,19.7181085593091,0,5.31189144069093,-5.31189144069093,3.9041854947432
2030,Outside option 71 EUR/MWh,71,2.366643,NO,0,0,5.23,-5.23,0
2030,Outside option 71 EUR/MWh,71,2.366643,PT,0,0,6.11,-6.11,0
2030,Outside option 71 EUR/MWh,71,2.366643,ES,0,0,27.65,-27.65,0
2030,Outside option 71 EUR/MWh,71,2.366643,SE,0,0,7.86,-7.86,0
2030,Outside option 71 EUR/MWh,71,2.366643,GB,18.2559045758608,0,6.56409542413915,-6.56409542413915,3.61466910602045
2030,Outside option 71 EUR/MWh,71,2.366643,ITN,136.312196634436,136.312196634436,0,136.312196634436,28.3464187699354
2040,Outside option 71 EUR/MWh,71,2.366643,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 71 EUR/MWh,71,2.366643,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 71 EUR/MWh,71,2.366643,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 71 EUR/MWh,71,2.366643,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 71 EUR/MWh,71,2.366643,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 71 EUR/MWh,71,2.366643,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 71 EUR/MWh,71,2.366643,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 71 EUR/MWh,71,2.366643,PT,0,0,17.32,-17.32,0
2040,Outside option 71 EUR/MWh,71,2.366643,ES,0,0,79.74,-79.74,0
2040,Outside option 71 EUR/MWh,71,2.366643,SE,0,0,20.65,-20.65,0
2040,Outside option 71 EUR/MWh,71,2.366643,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 71 EUR/MWh,71,2.366643,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 71 EUR/MWh,71,2.366643,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 71 EUR/MWh,71,2.366643,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 71 EUR/MWh,71,2.366643,FR,0,0,118.430038764961,-118.430038764961,0
2050,Outside option 71 EUR/MWh,71,2.366643,DE,0,0,247.226609579815,-247.226609579815,0
2050,Outside option 71 EUR/MWh,71,2.366643,IE,169.753944946969,161.419643328206,0,161.419643328206,33.0164293789847
2050,Outside option 71 EUR/MWh,71,2.366643,NL,133.65761264224,31.2376126422398,0,31.2376126422398,29.0862843364115
2050,Outside option 71 EUR/MWh,71,2.366643,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 71 EUR/MWh,71,2.366643,PT,0,0,23.93,-23.93,0
2050,Outside option 71 EUR/MWh,71,2.366643,ES,0,0,107.58,-107.58,0
2050,Outside option 71 EUR/MWh,71,2.366643,SE,0,0,26.46,-26.46,0
2050,Outside option 71 EUR/MWh,71,2.366643,GB,263.021022175418,163.59894484626,1.45792267084216,162.141022175418,53.7313710512695
2050,Outside option 71 EUR/MWh,71,2.366643,ITN,62.2805908786811,62.2805908786811,0,62.2805908786811,20.3423384101685
2030,Outside option 72 EUR/MWh,72,2.399976,BE,0,0,17.86,-17.86,0
2030,Outside option 72 EUR/MWh,72,2.399976,DK,30.0257734863445,27.0196948062551,0,27.0196948062551,5.86073957163851
2030,Outside option 72 EUR/MWh,72,2.399976,FR,0,0,31.0349172086277,-31.0349172086277,0
2030,Outside option 72 EUR/MWh,72,2.399976,DE,0,0,60.97,-60.97,0
2030,Outside option 72 EUR/MWh,72,2.399976,IE,6.58410433113668,5.22410433113668,0,5.22410433113668,1.30365265756506
2030,Outside option 72 EUR/MWh,72,2.399976,NL,23.13,0,1.9,-1.9,4.57974
2030,Outside option 72 EUR/MWh,72,2.399976,NO,0,0,5.23,-5.23,0
2030,Outside option 72 EUR/MWh,72,2.399976,PT,0,0,6.11,-6.11,0
2030,Outside option 72 EUR/MWh,72,2.399976,ES,0,0,27.65,-27.65,0
2030,Outside option 72 EUR/MWh,72,2.399976,SE,0,0,7.86,-7.86,0
2030,Outside option 72 EUR/MWh,72,2.399976,GB,23.4,0,1.42,-1.42,4.6332
2030,Outside option 72 EUR/MWh,72,2.399976,ITN,127.791118071236,127.791118071236,0,127.791118071236,26.6592452144218
2040,Outside option 72 EUR/MWh,72,2.399976,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 72 EUR/MWh,72,2.399976,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 72 EUR/MWh,72,2.399976,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 72 EUR/MWh,72,2.399976,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 72 EUR/MWh,72,2.399976,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 72 EUR/MWh,72,2.399976,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 72 EUR/MWh,72,2.399976,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 72 EUR/MWh,72,2.399976,PT,0,0,17.32,-17.32,0
2040,Outside option 72 EUR/MWh,72,2.399976,ES,0,0,79.74,-79.74,0
2040,Outside option 72 EUR/MWh,72,2.399976,SE,0,0,20.65,-20.65,0
2040,Outside option 72 EUR/MWh,72,2.399976,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 72 EUR/MWh,72,2.399976,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 72 EUR/MWh,72,2.399976,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 72 EUR/MWh,72,2.399976,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 72 EUR/MWh,72,2.399976,FR,0,0,118.415972078818,-118.415972078818,0
2050,Outside option 72 EUR/MWh,72,2.399976,DE,0,0,247.206177539266,-247.206177539266,0
2050,Outside option 72 EUR/MWh,72,2.399976,IE,169.753944946969,161.336672820197,0,161.336672820197,33.0000012183989
2050,Outside option 72 EUR/MWh,72,2.399976,NL,133.65761264224,35.1368041768933,3.89919153465354,31.2376126422398,28.2787029326793
2050,Outside option 72 EUR/MWh,72,2.399976,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 72 EUR/MWh,72,2.399976,PT,0,0,23.93,-23.93,8.88178419700125e-16
2050,Outside option 72 EUR/MWh,72,2.399976,ES,0,0,107.58,-107.58,0
2050,Outside option 72 EUR/MWh,72,2.399976,SE,0,0,26.46,-26.46,0
2050,Outside option 72 EUR/MWh,72,2.399976,GB,263.021022175418,162.141022175418,0,162.141022175418,54.0333288357456
2050,Outside option 72 EUR/MWh,72,2.399976,ITN,62.3290626599984,62.3290626599984,0,62.3290626599984,20.8575594421255
2030,Outside option 73 EUR/MWh,73,2.433309,BE,0,0,17.86,-17.86,0
2030,Outside option 73 EUR/MWh,73,2.433309,DK,30.0257734863445,27.0196948062551,0,27.0196948062551,5.86073957163851
2030,Outside option 73 EUR/MWh,73,2.433309,FR,0,0,31.2199003068373,-31.2199003068373,0
2030,Outside option 73 EUR/MWh,73,2.433309,DE,0,0,61.0191660023316,-61.0191660023316,0
2030,Outside option 73 EUR/MWh,73,2.433309,IE,13.1682086622734,11.8082086622734,0,11.8082086622734,2.60730531513013
2030,Outside option 73 EUR/MWh,73,2.433309,NL,26.2908114124121,3.1608114124121,1.9,1.2608114124121,5.2055806596576
2030,Outside option 73 EUR/MWh,73,2.433309,NO,0,0,5.23,-5.23,0
2030,Outside option 73 EUR/MWh,73,2.433309,PT,0,0,6.11,-6.11,0
2030,Outside option 73 EUR/MWh,73,2.433309,ES,0,0,27.65,-27.65,0
2030,Outside option 73 EUR/MWh,73,2.433309,SE,0,0,7.86,-7.86,0
2030,Outside option 73 EUR/MWh,73,2.433309,GB,25.8467881871905,2.44678818719052,1.42,1.02678818719052,5.11766406106372
2030,Outside option 73 EUR/MWh,73,2.433309,ITN,115.833563241038,115.833563241038,0,115.833563241038,24.2916493580426
2040,Outside option 73 EUR/MWh,73,2.433309,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 73 EUR/MWh,73,2.433309,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 73 EUR/MWh,73,2.433309,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 73 EUR/MWh,73,2.433309,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 73 EUR/MWh,73,2.433309,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 73 EUR/MWh,73,2.433309,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 73 EUR/MWh,73,2.433309,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 73 EUR/MWh,73,2.433309,PT,0,0,17.32,-17.32,0
2040,Outside option 73 EUR/MWh,73,2.433309,ES,0,0,79.74,-79.74,0
2040,Outside option 73 EUR/MWh,73,2.433309,SE,0,0,20.65,-20.65,0
2040,Outside option 73 EUR/MWh,73,2.433309,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 73 EUR/MWh,73,2.433309,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 73 EUR/MWh,73,2.433309,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 73 EUR/MWh,73,2.433309,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 73 EUR/MWh,73,2.433309,FR,0,0,118.369881888207,-118.369881888207,0
2050,Outside option 73 EUR/MWh,73,2.433309,DE,0,0,247.171731848548,-247.171731848548,0
2050,Outside option 73 EUR/MWh,73,2.433309,IE,169.753944946969,161.064815860398,0,161.064815860398,32.9461735403588
2050,Outside option 73 EUR/MWh,73,2.433309,NL,133.65761264224,41.7103201862035,10.4727075439637,31.2376126422398,26.9172285759889
2050,Outside option 73 EUR/MWh,73,2.433309,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 73 EUR/MWh,73,2.433309,PT,0,0,23.93,-23.93,8.88178419700125e-16
2050,Outside option 73 EUR/MWh,73,2.433309,ES,0,0,107.58,-107.58,0
2050,Outside option 73 EUR/MWh,73,2.433309,SE,0,0,26.46,-26.46,0
2050,Outside option 73 EUR/MWh,73,2.433309,GB,263.021022175418,163.59894484626,1.45792267084216,162.141022175418,53.7313710512695
2050,Outside option 73 EUR/MWh,73,2.433309,ITN,62.5203837384683,62.5203837384683,0,62.5203837384683,22.558873156829
2030,Outside option 74 EUR/MWh,74,2.466642,BE,0,0,17.86,-17.86,0
2030,Outside option 74 EUR/MWh,74,2.466642,DK,30.0257734863445,27.0196948062551,0,27.0196948062551,5.86073957163852
2030,Outside option 74 EUR/MWh,74,2.466642,FR,0,0,31.4242014256647,-31.4242014256647,0
2030,Outside option 74 EUR/MWh,74,2.466642,DE,0,0,61.6125531558982,-61.6125531558982,0
2030,Outside option 74 EUR/MWh,74,2.466642,IE,15.8985118092821,14.5385118092821,0,14.5385118092821,3.14790533823786
2030,Outside option 74 EUR/MWh,74,2.466642,NL,64.43881609095,41.30881609095,1.9,39.40881609095,12.7588855860081
2030,Outside option 74 EUR/MWh,74,2.466642,NO,0,0,5.23,-5.23,0
2030,Outside option 74 EUR/MWh,74,2.466642,PT,0,0,6.11,-6.11,0
2030,Outside option 74 EUR/MWh,74,2.466642,ES,0,0,27.65,-27.65,0
2030,Outside option 74 EUR/MWh,74,2.466642,SE,0,0,7.86,-7.86,0
2030,Outside option 74 EUR/MWh,74,2.466642,GB,34.637175904067,11.237175904067,1.42,9.81717590406702,6.85816082900527
2030,Outside option 74 EUR/MWh,74,2.466642,ITN,66.9625559710086,66.9625559710086,0,66.9625559710086,14.6151899185768
2040,Outside option 74 EUR/MWh,74,2.466642,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 74 EUR/MWh,74,2.466642,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 74 EUR/MWh,74,2.466642,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 74 EUR/MWh,74,2.466642,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 74 EUR/MWh,74,2.466642,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 74 EUR/MWh,74,2.466642,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 74 EUR/MWh,74,2.466642,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 74 EUR/MWh,74,2.466642,PT,0,0,17.32,-17.32,0
2040,Outside option 74 EUR/MWh,74,2.466642,ES,0,0,79.74,-79.74,0
2040,Outside option 74 EUR/MWh,74,2.466642,SE,0,0,20.65,-20.65,0
2040,Outside option 74 EUR/MWh,74,2.466642,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 74 EUR/MWh,74,2.466642,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 74 EUR/MWh,74,2.466642,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 74 EUR/MWh,74,2.466642,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 74 EUR/MWh,74,2.466642,FR,0,0,118.415972078818,-118.415972078818,0
2050,Outside option 74 EUR/MWh,74,2.466642,DE,0,0,247.206177539266,-247.206177539266,0
2050,Outside option 74 EUR/MWh,74,2.466642,IE,169.753944946969,161.336672820197,0,161.336672820197,33.0000012183989
2050,Outside option 74 EUR/MWh,74,2.466642,NL,133.65761264224,35.1368041768933,3.89919153465354,31.2376126422398,28.2787029326793
2050,Outside option 74 EUR/MWh,74,2.466642,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 74 EUR/MWh,74,2.466642,PT,0,0,23.93,-23.93,8.88178419700125e-16
2050,Outside option 74 EUR/MWh,74,2.466642,ES,0,0,107.58,-107.58,0
2050,Outside option 74 EUR/MWh,74,2.466642,SE,0,0,26.46,-26.46,0
2050,Outside option 74 EUR/MWh,74,2.466642,GB,263.021022175418,162.141022175418,0,162.141022175418,54.0333288357456
2050,Outside option 74 EUR/MWh,74,2.466642,ITN,62.3290626599984,62.3290626599984,0,62.3290626599984,20.8575594421255
2030,Outside option 75 EUR/MWh,75,2.499975,BE,0,0,17.9489806178344,-17.9489806178344,0
2030,Outside option 75 EUR/MWh,75,2.499975,DK,30.0257734863445,27.0196948062551,0,27.0196948062551,5.86073957163852
2030,Outside option 75 EUR/MWh,75,2.499975,FR,0,0,31.5000830322336,-31.5000830322336,0
2030,Outside option 75 EUR/MWh,75,2.499975,DE,0,0,61.6125531558982,-61.6125531558982,0
2030,Outside option 75 EUR/MWh,75,2.499975,IE,15.8985118092821,14.5385118092821,0,14.5385118092821,3.14790533823786
2030,Outside option 75 EUR/MWh,75,2.499975,NL,64.43881609095,41.30881609095,1.9,39.40881609095,12.7588855860081
2030,Outside option 75 EUR/MWh,75,2.499975,NO,0,0,5.23,-5.23,0
2030,Outside option 75 EUR/MWh,75,2.499975,PT,0,0,6.11,-6.11,0
2030,Outside option 75 EUR/MWh,75,2.499975,ES,0,0,27.65,-27.65,0
2030,Outside option 75 EUR/MWh,75,2.499975,SE,0,0,7.86,-7.86,0
2030,Outside option 75 EUR/MWh,75,2.499975,GB,44.6693827866197,21.2693827866198,1.42,19.8493827866197,8.84453779175071
2030,Outside option 75 EUR/MWh,75,2.499975,ITN,57.0952113128591,57.0952113128591,0,57.0952113128591,12.6614556762632
2040,Outside option 75 EUR/MWh,75,2.499975,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 75 EUR/MWh,75,2.499975,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 75 EUR/MWh,75,2.499975,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 75 EUR/MWh,75,2.499975,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 75 EUR/MWh,75,2.499975,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 75 EUR/MWh,75,2.499975,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 75 EUR/MWh,75,2.499975,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 75 EUR/MWh,75,2.499975,PT,0,0,17.32,-17.32,0
2040,Outside option 75 EUR/MWh,75,2.499975,ES,0,0,79.74,-79.74,0
2040,Outside option 75 EUR/MWh,75,2.499975,SE,0,0,20.65,-20.65,0
2040,Outside option 75 EUR/MWh,75,2.499975,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 75 EUR/MWh,75,2.499975,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 75 EUR/MWh,75,2.499975,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 75 EUR/MWh,75,2.499975,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 75 EUR/MWh,75,2.499975,FR,0,0,118.415972078818,-118.415972078818,0
2050,Outside option 75 EUR/MWh,75,2.499975,DE,0,0,247.206177539266,-247.206177539266,0
2050,Outside option 75 EUR/MWh,75,2.499975,IE,169.753944946969,161.336672820197,0,161.336672820197,33.0000012183989
2050,Outside option 75 EUR/MWh,75,2.499975,NL,133.65761264224,35.1368041768933,3.89919153465354,31.2376126422398,28.2787029326793
2050,Outside option 75 EUR/MWh,75,2.499975,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 75 EUR/MWh,75,2.499975,PT,0,0,23.93,-23.93,8.88178419700125e-16
2050,Outside option 75 EUR/MWh,75,2.499975,ES,0,0,107.58,-107.58,0
2050,Outside option 75 EUR/MWh,75,2.499975,SE,0,0,26.46,-26.46,0
2050,Outside option 75 EUR/MWh,75,2.499975,GB,263.021022175418,162.141022175418,0,162.141022175418,54.0333288357456
2050,Outside option 75 EUR/MWh,75,2.499975,ITN,62.3290626599984,62.3290626599984,0,62.3290626599984,20.8575594421255
2030,Outside option 76 EUR/MWh,76,2.533308,BE,0,0,18.1428934145308,-18.1428934145308,0
2030,Outside option 76 EUR/MWh,76,2.533308,DK,30.0257734863445,27.0196948062551,0,27.0196948062551,5.86073957163852
2030,Outside option 76 EUR/MWh,76,2.533308,FR,0,0,31.5000830322336,-31.5000830322336,0
2030,Outside option 76 EUR/MWh,76,2.533308,DE,0,0,61.6125531558982,-61.6125531558982,0
2030,Outside option 76 EUR/MWh,76,2.533308,IE,15.8985118092821,14.5385118092821,0,14.5385118092821,3.14790533823786
2030,Outside option 76 EUR/MWh,76,2.533308,NL,64.43881609095,41.30881609095,1.9,39.40881609095,12.7588855860081
2030,Outside option 76 EUR/MWh,76,2.533308,NO,0,0,5.23015178089938,-5.23015178089938,0
2030,Outside option 76 EUR/MWh,76,2.533308,PT,0,0,6.11,-6.11,0
2030,Outside option 76 EUR/MWh,76,2.533308,ES,0,0,27.65,-27.65,0
2030,Outside option 76 EUR/MWh,76,2.533308,SE,0,0,7.86,-7.86,0
2030,Outside option 76 EUR/MWh,76,2.533308,GB,56.462007211855,33.062007211855,1.42,31.642007211855,11.1794774279473
2030,Outside option 76 EUR/MWh,76,2.533308,ITN,45.4966514652196,45.4966514652196,0,45.4966514652196,10.3649408264306
2040,Outside option 76 EUR/MWh,76,2.533308,BE,0,0,50.6908135094112,-50.6908135094112,0
2040,Outside option 76 EUR/MWh,76,2.533308,DK,24.2564858720752,16.6439812413021,0,16.6439812413021,4.75080828577781
2040,Outside option 76 EUR/MWh,76,2.533308,FR,0,0,88.7986754372777,-88.7986754372777,0
2040,Outside option 76 EUR/MWh,76,2.533308,DE,0,0,185.334550838466,-185.334550838466,0
2040,Outside option 76 EUR/MWh,76,2.533308,IE,87.0931526070581,82.6090484399419,0,82.6090484399419,17.1268115911085
2040,Outside option 76 EUR/MWh,76,2.533308,NL,154.748497836727,94.7984978367272,10.13,84.6684978367272,30.640202571672
2040,Outside option 76 EUR/MWh,76,2.533308,NO,33.6348546791471,20.1071846105797,0,20.1071846105797,6.59680255289478
2040,Outside option 76 EUR/MWh,76,2.533308,PT,0,0,17.32,-17.32,0
2040,Outside option 76 EUR/MWh,76,2.533308,ES,0,0,79.74,-79.74,0
2040,Outside option 76 EUR/MWh,76,2.533308,SE,0,0,20.65,-20.65,0
2040,Outside option 76 EUR/MWh,76,2.533308,GB,195.161616540512,129.631616540512,7.55,122.081616540512,38.6420000750213
2040,Outside option 76 EUR/MWh,76,2.533308,ITN,116.423711116092,116.423711116092,0,116.423711116092,31.9039937268175
2050,Outside option 76 EUR/MWh,76,2.533308,BE,0,0,64.2632387202818,-64.2632387202818,0
2050,Outside option 76 EUR/MWh,76,2.533308,DK,130.516968536747,118.468475693265,0,118.468475693265,25.4723981872665
2050,Outside option 76 EUR/MWh,76,2.533308,FR,0,0,118.369881888207,-118.369881888207,0
2050,Outside option 76 EUR/MWh,76,2.533308,DE,0,0,247.171731848548,-247.171731848548,0
2050,Outside option 76 EUR/MWh,76,2.533308,IE,169.753944946969,161.064815860398,0,161.064815860398,32.9461735403588
2050,Outside option 76 EUR/MWh,76,2.533308,NL,133.65761264224,41.7103201862035,10.4727075439637,31.2376126422398,26.9172285759889
2050,Outside option 76 EUR/MWh,76,2.533308,NO,69.6705794905415,52.3425423472475,0,52.3425423472475,13.712003384755
2050,Outside option 76 EUR/MWh,76,2.533308,PT,0,0,23.93,-23.93,8.88178419700125e-16
2050,Outside option 76 EUR/MWh,76,2.533308,ES,0,0,107.58,-107.58,0
2050,Outside option 76 EUR/MWh,76,2.533308,SE,0,0,26.46,-26.46,0
2050,Outside option 76 EUR/MWh,76,2.533308,GB,263.021022175418,163.59894484626,1.45792267084216,162.141022175418,53.7313710512695
2050,Outside option 76 EUR/MWh,76,2.533308,ITN,62.5203837384683,62.5203837384683,0,62.5203837384683,22.558873156829
2030,Outside option 77 EUR/MWh,77,2.566641,BE,0,0,18.1428934145308,-18.1428934145308,0
2030,Outside option 77 EUR/MWh,77,2.566641,DK,30.0257734863445,27.0196948062551,0,27.0196948062551,5.86073957163852
2030,Outside option 77 EUR/MWh,77,2.566641,FR,0,0,31.4174788801358,-31.4174788801358,0
