Published DateTime,Notes,Auction ID,Auction Lot ID,Buy Sell,Volume Required,Qualified IC,Start Time,End Time,Bid Deadline,Default Price,Clearing Price,Best Price,VWA Price,Cleared Volume,Total Bid Volume,IFA1 Volume,BN Volume,NEMO Volume,IFA2 Volume,EL Volume,VKL Volume
2023-08-29T14:29:17,,2023_08_29-14_55,2023_08_29-14_55-8,Buy,500,IFA1/BN/NEMO/IFA2/EL,2023-08-29T18:00:00,2023-08-29T19:00:00,2023-08-29T14:25:00,95,115.79,113.34,114.41,500,7323,339,,,50,111,
2023-08-29T14:29:17,,2023_08_29-14_55,2023_08_29-14_55-9,Buy,200,IFA1/BN/NEMO/IFA2/EL,2023-08-29T19:00:00,2023-08-29T20:00:00,2023-08-29T14:25:00,90,112.42,111.07,111.57,200,6607,152,,,0,48,
2023-08-29T14:29:17,,2023_08_29-14_55,2023_08_29-14_55-10,Buy,1000,IFA1/BN/NEMO/IFA2,2023-08-29T16:00:00,2023-08-29T17:00:00,2023-08-29T14:25:00,80,100.64,93.53,97.95,1000,3336,226,109,149,516,,
2023-08-29T14:29:17,,2023_08_29-14_55,2023_08_29-14_55-11,Buy,1000,IFA1/BN/NEMO/IFA2,2023-08-29T17:00:00,2023-08-29T18:00:00,2023-08-29T14:25:00,95,126,116.47,121.26,1000,3940,225,243,70,462,,
2023-08-29T21:52:27,,2023_08_29-22_17,2023_08_29-22_17-1,Buy,650,NEMO,2023-08-30T06:00:00,2023-08-30T07:00:00,2023-08-29T21:50:00,90,122.99,117,121.1,650,4816,,,650,,,
2023-08-30T17:03:38,,2023_08_30-17_36,2023_08_30-17_36-1,Buy,300,IFA1/NEMO/IFA2/EL,2023-08-31T00:00:00,2023-08-31T01:00:00,2023-08-30T17:00:00,60,83.66,81.35,83.29,300,3897,180,,,,120,
2023-08-30T17:03:38,,2023_08_30-17_36,2023_08_30-17_36-2,Buy,300,IFA1/NEMO/IFA2/EL,2023-08-31T04:00:00,2023-08-31T05:00:00,2023-08-30T17:00:00,70,96.87,91.49,95.5,300,4151,140,,20,,140,
2023-08-30T17:03:38,,2023_08_30-17_36,2023_08_30-17_36-3,Buy,600,IFA1/NEMO/IFA2/EL,2023-08-31T05:00:00,2023-08-31T06:00:00,2023-08-30T17:00:00,80,102.69,99.03,100.97,600,5817,307,,,,293,
2023-08-31T13:01:25,,2023_08_31-13_22,2023_08_31-13_22-1,Buy,400,IFA1/BN/NEMO/IFA2,2023-08-31T15:00:00,2023-08-31T16:00:00,2023-08-31T12:55:00,70,91.11,87.61,89.95,400,1286,197,52,54,97,,
2023-08-31T13:01:25,,2023_08_31-13_22,2023_08_31-13_22-2,Buy,500,IFA1/BN/NEMO/IFA2,2023-08-31T16:00:00,2023-08-31T17:00:00,2023-08-31T12:55:00,80,102.46,100.35,101.82,500,2966,67,76,225,132,,
2023-08-31T13:01:25,,2023_08_31-13_22,2023_08_31-13_22-3,Buy,500,IFA1/BN/NEMO/IFA2,2023-08-31T17:00:00,2023-08-31T18:00:00,2023-08-31T12:55:00,90,118.47,111.6,113.83,500,3638,161,123,,216,,
2023-08-31T13:01:25,,2023_08_31-13_22,2023_08_31-13_22-4,Buy,1000,IFA1/BN/NEMO/IFA2/EL,2023-08-31T18:00:00,2023-08-31T19:00:00,2023-08-31T12:55:00,90,117.85,114.23,116.28,1000,8536,488,197,,75,240,
2023-08-31T13:01:25,,2023_08_31-13_22,2023_08_31-13_22-5,Buy,1000,IFA1/BN/NEMO/IFA2/EL,2023-08-31T19:00:00,2023-08-31T20:00:00,2023-08-31T12:55:00,85,103.92,100.36,102.33,1000,8003,425,210,100,75,190,
2023-08-31T13:01:25,,2023_08_31-13_22,2023_08_31-13_22-6,Buy,1000,IFA1/BN/NEMO/IFA2/EL,2023-08-31T20:00:00,2023-08-31T21:00:00,2023-08-31T12:55:00,75,94.08,91.38,92.91,1000,8117,424,129,175,124,148,
2023-08-31T13:01:25,,2023_08_31-13_22,2023_08_31-13_22-7,Buy,300,IFA1/BN/NEMO/IFA2/EL,2023-08-31T21:00:00,2023-08-31T22:00:00,2023-08-31T12:55:00,60,88.36,86.53,87.65,300,6168,100,,125,75,,
2023-08-31T19:55:05,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_08_31-20_22,2023_08_31-20_22-1,Buy,500,IFA1/IFA2/NEMO/EL,2023-09-01T05:00:00,2023-09-01T06:00:00,2023-08-31T19:50:00,70,118.68,105.31,110.21,500,4370,163,,200,137,0,
2023-08-31T19:55:05,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_08_31-20_22,2023_08_31-20_22-2,Buy,700,IFA1/IFA2/NEMO/EL/BN,2023-09-01T05:00:00,2023-09-01T06:00:00,2023-08-31T19:50:00,70,105.31,100.99,102.33,700,5953,226,,0,190,284,
2023-08-31T19:55:05,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_08_31-20_22,2023_08_31-20_22-3,Buy,1300,IFA1/IFA2/NEMO/EL/BN,2023-09-01T06:00:00,2023-09-01T07:00:00,2023-08-31T19:50:00,80,116.92,105.65,110.42,1300,8082,320,185,115,278,402,
2023-08-31T19:55:05,,2023_08_31-20_22,2023_08_31-20_22-4,Buy,200,IFA1/IFA2/NEMO/EL/BN,2023-09-01T07:00:00,2023-09-01T08:00:00,2023-08-31T19:50:00,80,99.74,97,98.54,200,4339,71,25,,9,95,
2023-09-01T13:11:03,,2023_09_01-13_31,2023_09_01-13_31-1,Buy,400,IFA1/BN/NEMO/IFA2,2023-09-01T15:00:00,2023-09-01T16:00:00,2023-09-01T13:05:00,70,86.37,82.76,84.81,400,3006,,138,262,,,
2023-09-01T13:11:03,,2023_09_01-13_31,2023_09_01-13_31-2,Buy,300,IFA1/BN/NEMO/IFA2,2023-09-01T16:00:00,2023-09-01T17:00:00,2023-09-01T13:05:00,80,103.21,99.62,101.97,300,3426,,185,115,,,
2023-09-01T13:11:03,,2023_09_01-13_31,2023_09_01-13_31-3,Buy,200,IFA1/BN/NEMO/IFA2,2023-09-01T17:00:00,2023-09-01T18:00:00,2023-09-01T13:05:00,85,111.8,110.84,111.68,200,3215,139,,,61,,
2023-09-01T13:11:03,,2023_09_01-13_31,2023_09_01-13_31-4,Buy,700,IFA1/BN/NEMO/IFA2/EL,2023-09-01T18:00:00,2023-09-01T19:00:00,2023-09-01T13:05:00,90,119.9,115.57,118.08,700,6488,250,31,30,150,239,
2023-09-01T13:11:03,,2023_09_01-13_31,2023_09_01-13_31-5,Buy,500,IFA1/BN/NEMO/IFA2/EL,2023-09-01T19:00:00,2023-09-01T20:00:00,2023-09-01T13:05:00,85,109.79,107.44,108.92,500,7388,200,150,,,150,
2023-09-01T13:11:03,,2023_09_01-13_31,2023_09_01-13_31-6,Buy,1000,IFA1/BN/NEMO/IFA2/EL,2023-09-01T20:00:00,2023-09-01T21:00:00,2023-09-01T13:05:00,80,107.5,101.13,104.75,1000,7671,,770,230,,,
2023-09-01T13:11:03,,2023_09_01-13_31,2023_09_01-13_31-7,Buy,700,IFA1/BN/NEMO/IFA2/EL,2023-09-01T21:00:00,2023-09-01T22:00:00,2023-09-01T13:05:00,70,95.81,93.25,94.74,700,7960,427,200,,,73,
2023-09-02T14:37:42,,2023_09_02-15_00,2023_09_02-15_00-1,Buy,450,BN/NEMO/IFA2/EL,2023-09-02T18:00:00,2023-09-02T19:00:00,2023-09-02T14:35:00,85,114.54,105.25,110.17,450,3950,,,,150,300,
2023-09-02T14:37:42,,2023_09_02-15_00,2023_09_02-15_00-2,Buy,250,BN/NEMO/IFA2/EL,2023-09-02T19:00:00,2023-09-02T20:00:00,2023-09-02T14:35:00,84,104.9,102.56,103.58,250,3433,,,,52,198,
2023-09-02T19:44:02,,2023_09_02-20_03,2023_09_02-20_03-1,Sell,1300,IFA1/BN/NEMO/IFA2,2023-09-02T22:00:00,2023-09-02T23:00:00,2023-09-02T19:40:00,115,71.36,80.13,74.48,1300,6816,335,265,500,200,,
2023-09-02T19:44:02,,2023_09_02-20_03,2023_09_02-20_03-2,Sell,1000,IFA1/BN/NEMO/IFA2,2023-09-03T00:00:00,2023-09-03T01:00:00,2023-09-02T19:40:00,110,61.71,78.39,69.72,1000,6417,233,417,260,90,,
2023-09-02T21:33:54,,2023_09_02-21_49,2023_09_02-21_49-1,Sell,1650,IFA1/BN/NEMO/IFA2,2023-09-03T01:00:00,2023-09-03T02:00:00,2023-09-02T21:30:00,100,58,80.09,61.75,1650,5098,324,386,501,439,,
2023-09-02T21:33:54,,2023_09_02-21_49,2023_09_02-21_49-2,Sell,1050,IFA1/BN/NEMO/IFA2,2023-09-03T02:00:00,2023-09-03T03:00:00,2023-09-02T21:30:00,100,58.48,78.43,62.17,1050,4301,323,195,252,280,,
2023-09-02T21:33:54,,2023_09_02-21_49,2023_09_02-21_49-3,Sell,1250,IFA1/BN/NEMO/IFA2,2023-09-03T03:00:00,2023-09-03T04:00:00,2023-09-02T21:30:00,100,55.21,88.29,59.46,1250,3926,333,161,331,425,,
2023-09-02T21:33:54,,2023_09_02-21_49,2023_09_02-21_49-4,Sell,1450,IFA1/BN/NEMO/IFA2/EL,2023-09-03T04:00:00,2023-09-03T05:00:00,2023-09-02T21:30:00,100,57,91.16,61.46,1450,6321,179,335,426,210,300,
2023-09-02T21:33:54,,2023_09_02-21_49,2023_09_02-21_49-5,Sell,1450,IFA1/BN/NEMO/IFA2/EL,2023-09-03T05:00:00,2023-09-03T06:00:00,2023-09-02T21:30:00,100,55.04,88.52,59.76,1450,6351,123,341,276,410,300,
2023-09-02T22:59:23,,2023_09_02-23_26,2023_09_02-23_26-1,Sell,1600,IFA1/BN/NEMO/IFA2/EL,2023-09-03T06:00:00,2023-09-03T07:00:00,2023-09-02T22:55:00,100,54.86,81.22,58.74,1600,8309,100,842,401,57,200,
2023-09-02T22:59:23,,2023_09_02-23_26,2023_09_02-23_26-2,Sell,800,IFA1/BN/NEMO/IFA2/EL,2023-09-03T07:00:00,2023-09-03T08:00:00,2023-09-02T22:55:00,105,61.06,77.3,63.12,800,7144,,750,,50,,
2023-09-03T10:04:04,,2023_09_03-10_27,2023_09_03-10_27-1,Sell,700,IFA1/BN/NEMO/IFA2,2023-09-03T12:00:00,2023-09-03T13:00:00,2023-09-03T10:00:00,65,-25,-17.11,-20.8,700,5898,300,125,80,195,,
2023-09-03T10:04:04,,2023_09_03-10_27,2023_09_03-10_27-2,Sell,1000,IFA1/BN/NEMO/IFA2,2023-09-03T13:00:00,2023-09-03T14:00:00,2023-09-03T10:00:00,60,-24.04,-12.52,-20.34,1000,5798,525,125,135,215,,
2023-09-03T11:35:43,,2023_09_03-12_00,2023_09_03-12_00-1,Sell,300,IFA1/BN/NEMO/IFA2,2023-09-03T14:00:00,2023-09-03T15:00:00,2023-09-03T11:30:00,70,23.18,24.89,23.81,300,3656,25,125,150,,,
2023-09-03T11:35:43,,2023_09_03-12_00,2023_09_03-12_00-2,Sell,300,IFA1/BN/NEMO/IFA2/EL,2023-09-03T15:00:00,2023-09-03T16:00:00,2023-09-03T11:30:00,95,60.26,63.38,61.19,300,4545,,201,50,,49,
2023-09-03T13:46:56,,2023_09_03-14_02,2023_09_03-14_02-1,Buy,400,IFA1/BN/NEMO/IFA2,2023-09-03T16:00:00,2023-09-03T17:00:00,2023-09-03T13:40:00,75,111.87,82.03,97.8,400,2216,,100,280,20,,
2023-09-03T13:46:56,,2023_09_03-14_02,2023_09_03-14_02-2,Buy,250,BN/NEMO,2023-09-03T17:00:00,2023-09-03T18:00:00,2023-09-03T13:40:00,95,119.9,119.9,119.9,250,2341,,,250,,,
2023-09-03T13:46:56,,2023_09_03-14_02,2023_09_03-14_02-3,Buy,250,BN/NEMO,2023-09-03T18:00:00,2023-09-03T19:00:00,2023-09-03T13:40:00,100,153.37,145.05,149.75,250,2338,,175,75,,,
2023-09-05T14:21:24,,2023_09_05-14_39,2023_09_05-14_39-1,Buy,300,IFA1/IFA2/EL,2023-09-05T18:00:00,2023-09-05T19:00:00,2023-09-05T14:15:00,90,120.58,119.62,120.08,300,4946,191,,,28,81,
2023-09-05T14:21:24,,2023_09_05-14_39,2023_09_05-14_39-2,Buy,400,IFA1/BN/IFA2,2023-09-05T17:00:00,2023-09-05T18:00:00,2023-09-05T14:15:00,90,117.88,117.02,117.32,400,4176,400,,,,,
2023-09-05T14:21:24,,2023_09_05-14_39,2023_09_05-14_39-3,Buy,300,IFA1/BN/IFA2/EL,2023-09-05T18:00:00,2023-09-05T19:00:00,2023-09-05T14:15:00,90,119.62,117.2,118.2,300,6595,5,,,0,295,
2023-09-05T14:21:24,,2023_09_05-14_39,2023_09_05-14_39-4,Buy,500,IFA1/BN/IFA2/EL,2023-09-05T19:00:00,2023-09-05T20:00:00,2023-09-05T14:15:00,80,104.87,102.5,103.76,500,6060,48,,,55,397,
2023-09-05T14:21:24,,2023_09_05-14_39,2023_09_05-14_39-5,Buy,200,IFA1/BN/IFA2/EL,2023-09-05T20:00:00,2023-09-05T21:00:00,2023-09-05T14:15:00,65,86.24,84.69,85.44,200,4602,100,,,,100,
2023-09-05T15:24:28,,2023_09_05-15_50,2023_09_05-15_50-1,Buy,400,IFA1/BN/IFA2,2023-09-05T17:00:00,2023-09-05T18:00:00,2023-09-05T15:20:00,90,112.85,107.88,111.93,400,3800,149,,,251,,
2023-09-05T15:24:28,,2023_09_05-15_50,2023_09_05-15_50-2,Buy,400,IFA1/BN/IFA2,2023-09-05T18:00:00,2023-09-05T19:00:00,2023-09-05T15:20:00,90,117.27,114.64,115.96,400,5894,400,,,,,
2023-09-05T15:24:28,,2023_09_05-15_50,2023_09_05-15_50-3,Buy,400,IFA1/BN/IFA2,2023-09-05T19:00:00,2023-09-05T20:00:00,2023-09-05T15:20:00,80,103.96,100.95,102.45,400,5619,400,,,,,
2023-09-05T15:24:28,,2023_09_05-15_50,2023_09_05-15_50-4,Buy,400,IFA1/BN/IFA2,2023-09-05T20:00:00,2023-09-05T21:00:00,2023-09-05T15:20:00,65,86.05,84.31,85.06,400,5707,400,,,,,
2023-09-05T23:24:25,,2023_09_05-23_41,2023_09_05-23_41-1,Buy,2000,IFA1/IFA2/EL/BN/NEMO,2023-09-06T05:00:00,2023-09-06T06:00:00,2023-09-05T23:10:00,80,132.62,120.34,124.85,2000,6106,671,75,,458,796,
2023-09-05T23:24:25,,2023_09_05-23_41,2023_09_05-23_41-2,Buy,1300,IFA1/IFA2/EL/BN/NEMO,2023-09-06T06:00:00,2023-09-06T07:00:00,2023-09-05T23:10:00,80,115.34,110.71,113.2,1300,7930,550,131,,237,382,
2023-09-05T23:24:25,,2023_09_05-23_41,2023_09_05-23_41-3,Buy,1000,IFA1/IFA2/EL/BN/NEMO,2023-09-06T07:00:00,2023-09-06T08:00:00,2023-09-05T23:10:00,80,97,92.74,95.06,1000,5803,406,300,275,19,,
2023-09-05T23:24:25,,2023_09_05-23_41,2023_09_05-23_41-4,Buy,1300,IFA1/IFA2/EL/BN/NEMO,2023-09-06T08:00:00,2023-09-06T09:00:00,2023-09-05T23:10:00,60,90.08,83.24,86.24,1300,5139,457,400,225,190,28,
2023-09-05T23:24:25,,2023_09_05-23_41,2023_09_05-23_41-5,Buy,1300,IFA1/IFA2/EL/BN/NEMO,2023-09-06T09:00:00,2023-09-06T10:00:00,2023-09-05T23:10:00,60,83.8,76.86,80.08,1300,4973,480,400,81,293,46,
2023-09-05T23:24:25,,2023_09_05-23_41,2023_09_05-23_41-6,Buy,1000,IFA1/IFA2/EL/BN/NEMO,2023-09-06T10:00:00,2023-09-06T11:00:00,2023-09-05T23:10:00,60,76.88,69.54,73.11,1000,5190,427,250,125,198,,
2023-09-06T00:04:29,,2023_09_06-00_37,2023_09_06-00_37-1,Buy,850,IFA1/IFA2/EL/BN/NEMO,2023-09-06T11:00:00,2023-09-06T12:00:00,2023-09-06T00:00:00,60,77.78,67.37,75.07,850,5427,501,150,99,100,,
2023-09-06T11:38:50,,2023_09_06-11_58,2023_09_06-11_58-1,Buy,200,IFA1/BN/IFA2/EL/NEMO,2023-09-06T15:00:00,2023-09-06T16:00:00,2023-09-06T11:25:00,70,105.15,104.16,104.61,200,4889,,,,,200,
2023-09-06T11:38:50,,2023_09_06-11_58,2023_09_06-11_58-2,Buy,1000,IFA1/BN/IFA2/EL/NEMO,2023-09-06T16:00:00,2023-09-06T17:00:00,2023-09-06T11:25:00,90,154.65,147.22,151.36,1000,10647,232,,,425,343,
2023-09-06T11:38:50,,2023_09_06-11_58,2023_09_06-11_58-3,Buy,1330,IFA1/BN/IFA2/EL/NEMO,2023-09-06T17:00:00,2023-09-06T18:00:00,2023-09-06T11:25:00,105,224.8,197.68,206.31,1330,11643,300,,,600,430,
2023-09-06T11:38:50,,2023_09_06-11_58,2023_09_06-11_58-4,Buy,630,IFA1/BN/IFA2/EL/NEMO,2023-09-06T18:00:00,2023-09-06T19:00:00,2023-09-06T11:25:00,100,165.75,157.73,162.54,630,9725,107,,,375,148,
2023-09-06T11:38:50,,2023_09_06-11_58,2023_09_06-11_58-5,Buy,700,IFA1/BN/IFA2/EL/NEMO,2023-09-06T19:00:00,2023-09-06T20:00:00,2023-09-06T11:25:00,90,121.18,116.54,119.12,700,9365,50,,,385,265,
2023-09-06T23:39:53,,2023_09_07-00_00,2023_09_07-00_00-1,Buy,500,IFA1/IFA2/BN/NEMO/EL,2023-09-07T05:00:00,2023-09-07T06:00:00,2023-09-06T23:30:00,85,116.34,115.14,115.96,500,4024,74,,,113,313,
2023-09-06T23:39:53,,2023_09_07-00_00,2023_09_07-00_00-2,Buy,1000,IFA1/IFA2/BN/NEMO/EL,2023-09-07T06:00:00,2023-09-07T07:00:00,2023-09-06T23:30:00,85,119.98,115.83,118.14,1000,7056,400,250,100,152,98,
2023-09-06T23:39:53,,2023_09_07-00_00,2023_09_07-00_00-3,Buy,300,IFA1/IFA2/BN/NEMO/EL,2023-09-07T07:00:00,2023-09-07T08:00:00,2023-09-06T23:30:00,75,96.89,95.47,95.9,300,2972,202,,,98,,
2023-09-07T13:04:26,,2023_09_07-13_25,2023_09_07-13_25-1,Buy,300,IFA1/BN/IFA2/NEMO,2023-09-07T15:00:00,2023-09-07T16:00:00,2023-09-07T13:00:00,75,83.62,83.35,83.46,300,1635,,102,100,98,,
2023-09-07T13:04:26,,2023_09_07-13_25,2023_09_07-13_25-2,Buy,100,BN/IFA2/NEMO,2023-09-07T16:00:00,2023-09-07T17:00:00,2023-09-07T13:00:00,100,99.83,98.01,98.26,100,1480,,,,100,,
2023-09-07T13:04:26,,2023_09_07-13_25,2023_09_07-13_25-3,Buy,100,IFA1/BN/IFA2/NEMO/EL,2023-09-07T18:00:00,2023-09-07T19:00:00,2023-09-07T13:00:00,110,116.72,116.72,116.72,100,2795,,,,100,,
2023-09-07T12:26:07,,2023_09_07-13_25,2023_09_07-13_25-4,Buy,600,IFA1/BN/IFA2/NEMO/EL,2023-09-07T18:00:00,2023-09-07T19:00:00,2023-09-07T13:00:00,110,,,,,,,,,,,
2023-09-07T14:45:35,,2023_09_07-15_13,2023_09_07-15_13-1,Buy,900,IFA1/BN/IFA2/NEMO,2023-09-07T17:00:00,2023-09-07T18:00:00,2023-09-07T14:40:00,115,127.56,119.2,124.9,900,3096,9,257,197,437,,
2023-09-07T14:45:35,,2023_09_07-15_13,2023_09_07-15_13-2,Buy,900,IFA1/BN/IFA2/NEMO/EL,2023-09-07T18:00:00,2023-09-07T19:00:00,2023-09-07T14:40:00,110,117.45,111.84,114.89,900,5666,388,60,100,302,50,
2023-09-07T19:11:48,,2023_09_07-19_39,2023_09_07-19_39-1,Buy,500,IFA1/BN/NEMO/IFA2/EL,2023-09-08T05:00:00,2023-09-08T06:00:00,2023-09-07T19:10:00,80,114.1,108.84,111.6,500,5405,207,,,,293,
2023-09-08T11:30:02,,2023_09_08-11_47,2023_09_08-11_47-1,Buy,400,IFA1/BN/IFA2/NEMO/EL,2023-09-08T15:00:00,2023-09-08T16:00:00,2023-09-08T11:20:00,75,99,93.69,98.26,400,6596,144,77,179,,,
2023-09-08T11:30:02,,2023_09_08-11_47,2023_09_08-11_47-2,Buy,1400,IFA1/BN/IFA2/NEMO/EL,2023-09-08T16:00:00,2023-09-08T17:00:00,2023-09-08T11:20:00,100,177.12,131.83,157.66,1400,11184,350,275,303,275,197,
2023-09-08T11:30:02,,2023_09_08-11_47,2023_09_08-11_47-3,Buy,1600,IFA1/BN/IFA2/NEMO/EL,2023-09-08T17:00:00,2023-09-08T18:00:00,2023-09-08T11:20:00,130,264.95,180.09,219.61,1600,11915,375,108,300,350,467,
2023-09-08T11:30:02,,2023_09_08-11_47,2023_09_08-11_47-4,Buy,1700,IFA1/BN/IFA2/NEMO/EL,2023-09-08T18:00:00,2023-09-08T19:00:00,2023-09-08T11:20:00,125,199.33,161.66,185.41,1700,11389,320,305,505,100,470,
2023-09-08T11:30:02,,2023_09_08-11_47,2023_09_08-11_47-5,Buy,1700,IFA1/BN/IFA2/NEMO/EL,2023-09-08T19:00:00,2023-09-08T20:00:00,2023-09-08T11:20:00,95,159,114.32,137.13,1700,11138,400,292,300,375,333,
2023-09-08T11:30:02,,2023_09_08-11_47,2023_09_08-11_47-6,Buy,2000,IFA1/BN/IFA2/NEMO/EL,2023-09-08T20:00:00,2023-09-08T21:00:00,2023-09-08T11:20:00,75,110.48,101.57,107.25,2000,11990,500,660,365,230,245,
2023-09-08T11:30:02,,2023_09_08-11_47,2023_09_08-11_47-7,Buy,800,IFA1/BN/IFA2/NEMO/EL,2023-09-08T21:00:00,2023-09-08T22:00:00,2023-09-08T11:20:00,70,94,89.34,92.89,800,10325,199,255,75,,271,
2023-09-09T13:20:48,,2023_09_09-13_22,2023_09_09-13_22-1,Buy,600,IFA1/BN/IFA2/NEMO,2023-09-09T16:00:00,2023-09-09T17:00:00,2023-09-09T13:00:00,85,134.96,114.89,121.92,600,4375,237,,51,312,,
2023-09-09T13:20:48,,2023_09_09-13_22,2023_09_09-13_22-2,Buy,800,IFA1/BN/IFA2/NEMO,2023-09-09T17:00:00,2023-09-09T18:00:00,2023-09-09T13:00:00,95,168.17,132.03,147.86,800,5563,400,,,400,,
2023-09-09T13:20:48,,2023_09_09-13_22,2023_09_09-13_22-3,Buy,800,IFA1/BN/IFA2/NEMO/EL,2023-09-09T18:00:00,2023-09-09T19:00:00,2023-09-09T13:00:00,100,144.85,134.66,139.35,800,7764,368,,,174,258,
2023-09-10T11:14:43,,2023_09_10-11_23,2023_09_10-11_23-1,Buy,0,IFA1/BN/IFA2/NEMO/EL,2023-09-10T16:00:00,2023-09-10T17:00:00,2023-09-10T11:05:00,85,0,0,0,0,6516,,,,,,
2023-09-10T11:14:43,,2023_09_10-11_23,2023_09_10-11_23-2,Buy,368,IFA1/BN/IFA2/NEMO/EL,2023-09-10T17:00:00,2023-09-10T18:00:00,2023-09-10T11:05:00,95,119.46,115.74,117.68,368,8741,23,,125,125,95,
2023-09-10T11:14:43,,2023_09_10-11_23,2023_09_10-11_23-3,Buy,168,IFA1/BN/IFA2/NEMO/EL,2023-09-10T18:00:00,2023-09-10T19:00:00,2023-09-10T11:05:00,100,120.33,117.65,120.01,168,8641,,,,70,98,
2023-09-10T11:14:43,,2023_09_10-11_23,2023_09_10-11_23-4,Buy,468,IFA1/BN/IFA2/NEMO/EL,2023-09-10T19:00:00,2023-09-10T20:00:00,2023-09-10T11:05:00,90,121.74,118.32,120.4,468,10216,50,,50,170,198,
2023-09-10T11:14:43,,2023_09_10-11_23,2023_09_10-11_23-5,Buy,268,IFA1/BN/IFA2/NEMO/EL,2023-09-10T20:00:00,2023-09-10T21:00:00,2023-09-10T11:05:00,80,108.32,105.44,107.74,268,10516,75,23,,131,39,
2023-09-10T17:32:10,,2023_09_10-17_53,2023_09_10-17_53-1,Buy,650,IFA1/BN/NEMO/IFA2,2023-09-10T21:00:00,2023-09-10T22:00:00,2023-09-10T17:30:00,65,97.53,94.85,96.52,650,2832,193,,31,426,,
2023-09-10T23:03:34,,2023_09_10-23_31,2023_09_10-23_31-1,Buy,300,IFA1/BN/NEMO/IFA2/EL,2023-09-11T05:00:00,2023-09-11T06:00:00,2023-09-10T23:00:00,84,118.31,115.73,116.59,300,3696,,,,100,200,
2023-09-10T23:03:34,,2023_09_10-23_31,2023_09_10-23_31-2,Buy,300,IFA1/BN/NEMO/IFA2/EL,2023-09-11T06:00:00,2023-09-11T07:00:00,2023-09-10T23:00:00,89,121.61,119.51,120.21,300,3744,,,,,300,
2023-09-11T13:09:29,,2023_09_11-13_30,2023_09_11-13_30-1,Buy,300,BN/NEMO,2023-09-11T16:00:00,2023-09-11T17:00:00,2023-09-11T13:00:00,100,0,0,0,0,4083,,,,,,
2023-09-11T13:09:29,,2023_09_11-13_30,2023_09_11-13_30-2,Buy,600,BN/NEMO,2023-09-11T17:00:00,2023-09-11T18:00:00,2023-09-11T13:00:00,100,0,0,0,0,5262,,,,,,
2023-09-11T13:09:29,,2023_09_11-13_30,2023_09_11-13_30-3,Buy,265,IFA1/IFA2/BN/NEMO/EL,2023-09-11T18:00:00,2023-09-11T19:00:00,2023-09-11T13:00:00,100,176.96,174,174.94,265,9251,10,,,206,49,
2023-09-11T13:09:29,,2023_09_11-13_30,2023_09_11-13_30-4,Buy,265,IFA1/IFA2/BN/NEMO/EL,2023-09-11T19:00:00,2023-09-11T20:00:00,2023-09-11T13:00:00,90,143.69,128.52,132.98,265,8668,60,,,156,49,
2023-09-11T13:09:29,,2023_09_11-13_30,2023_09_11-13_30-5,Buy,250,BN/NEMO,2023-09-11T20:00:00,2023-09-11T21:00:00,2023-09-11T13:00:00,70,0,0,0,0,3440,,,,,,
2023-09-11T15:10:25,,2023_09_11-15_29,2023_09_11-15_29-1,Buy,600,IFA1/IFA2/BN/NEMO,2023-09-11T17:00:00,2023-09-11T18:00:00,2023-09-11T15:00:00,130,221,184.06,208.32,600,4438,235,,,365,,
2023-09-11T15:10:25,,2023_09_11-15_29,2023_09_11-15_29-2,Buy,0,IFA1/IFA2/BN/NEMO,2023-09-11T18:00:00,2023-09-11T19:00:00,2023-09-11T15:00:00,130,0,0,0,0,7426,,,,,,
2023-09-11T22:45:02,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_11-23_01,2023_09_11-23_01-1,Buy,600,IFA1/BN/NEMO/IFA2/EL,2023-09-12T05:00:00,2023-09-12T06:00:00,2023-09-11T22:40:00,76,165.97,121.23,159.8,600,5103,,200,400,,,
2023-09-11T22:45:02,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2023_09_11-23_01,2023_09_11-23_01-2,Buy,1800,IFA1/BN/NEMO/IFA2/EL,2023-09-12T06:00:00,2023-09-12T07:00:00,2023-09-11T22:40:00,98,139.61,131.04,136.21,1800,6774,295,464,336,505,200,
2023-09-11T22:45:02,,2023_09_11-23_01,2023_09_11-23_01-3,Buy,500,IFA1/BN/NEMO/IFA2/EL,2023-09-12T07:00:00,2023-09-12T08:00:00,2023-09-11T22:40:00,88,115.24,111.2,113.96,500,4801,,50,50,301,99,
